compound_name,canonical_smiles,inchi,inchikey,molecular_formula,molecular_weight,source_db,source_id,species,plant_part,doi,evidence_tier,query_term,query_date
Oxycoccicyanin,,,,C22H23O11.Cl,0.0,KNApSAcK,C00006681,Magnolia spp.,,,gold,Magnolia,2026-05-29T16:54:57Z
Peonidin 3-rutinoside,,,,C28H33O15,0.0,KNApSAcK,C00006686,Magnolia spp.,,,gold,Magnolia,2026-05-29T16:54:57Z
"Peonidin-3,5-diglucoside",,,,C28H33O16,0.0,KNApSAcK,C00006688,Magnolia spp.,,,gold,Magnolia,2026-05-29T16:54:57Z
Peonidin 3-rutinoside-5-glucoside,,,,C34H43O20,0.0,KNApSAcK,C00006692,Magnolia spp.,,,gold,Magnolia,2026-05-29T16:54:57Z
(+)-Pinoresinol,,,,C20H22O6,0.0,KNApSAcK,C00007190,Magnolia coco,,,gold,Magnolia,2026-05-29T16:54:57Z
(+)-Pinoresinol,,,,C20H22O6,0.0,KNApSAcK,C00007190,Magnolia fargesii,,,gold,Magnolia,2026-05-29T16:54:57Z
(+)-Pinoresinol,,,,C20H22O6,0.0,KNApSAcK,C00007190,Magnolia kobus var. borealis,,,gold,Magnolia,2026-05-29T16:54:57Z
(+)-Pinoresinol,,,,C20H22O6,0.0,KNApSAcK,C00007190,Magnolia salicifolia,,,gold,Magnolia,2026-05-29T16:54:57Z
(+)-Pinoresinol,,,,C20H22O6,0.0,KNApSAcK,C00007190,Magnolia denudata,,,gold,Magnolia,2026-05-29T16:54:57Z
(+)-Episesamin,,,,C20H18O6,0.0,KNApSAcK,C00007194,Magnolia coco,,,gold,Magnolia,2026-05-29T16:54:57Z
(+)-Fargesin,,,,C21H22O6,0.0,KNApSAcK,C00007195,Magnolia pterocarpa,,,gold,Magnolia,2026-05-29T16:54:57Z
(+)-Fargesin,,,,C21H22O6,0.0,KNApSAcK,C00007195,Magnolia kobus var. borealis,,,gold,Magnolia,2026-05-29T16:54:57Z
(+)-Fargesin,,,,C21H22O6,0.0,KNApSAcK,C00007195,Magnolia biondii,,,gold,Magnolia,2026-05-29T16:54:57Z
(+)-Fargesin,,,,C21H22O6,0.0,KNApSAcK,C00007195,Magnolia coco,,,gold,Magnolia,2026-05-29T16:54:57Z
(+)-Fargesin,,,,C21H22O6,0.0,KNApSAcK,C00007195,Magnolia fargesii,,,gold,Magnolia,2026-05-29T16:54:57Z
(+)-Epimagnolin,,,,C23H28O7,0.0,KNApSAcK,C00007196,Magnolia kobus var. borealis,,,gold,Magnolia,2026-05-29T16:54:57Z
Galgravin,,,,C22H28O5,0.0,KNApSAcK,C00007212,Magnolia acuminata,,,gold,Magnolia,2026-05-29T16:54:57Z
Galgravin,,,,C22H28O5,0.0,KNApSAcK,C00007212,Magnolia denudata,,,gold,Magnolia,2026-05-29T16:54:57Z
(-)-Galbacin,,,,C20H20O5,0.0,KNApSAcK,C00007213,Magnolia kachirachirai,,,gold,Magnolia,2026-05-29T16:54:57Z
(-)-Galbacin,,,,C20H20O5,0.0,KNApSAcK,C00007213,Magnolia denudata,,,gold,Magnolia,2026-05-29T16:54:57Z
Naringenin chalcone,,,,C15H12O5,0.0,KNApSAcK,C00007233,Magnolia denudata,,,gold,Magnolia,2026-05-29T16:54:57Z
Naringenin chalcone,,,,C15H12O5,0.0,KNApSAcK,C00007233,Magnolia liliiflora,,,gold,Magnolia,2026-05-29T16:54:57Z
(+)-Dihydrokaempferol,,,,C15H12O6,0.0,KNApSAcK,C00007234,Magnolia liliiflora,,,gold,Magnolia,2026-05-29T16:54:57Z
(+)-Dihydrokaempferol,,,,C15H12O6,0.0,KNApSAcK,C00007234,Magnolia denudata,,,gold,Magnolia,2026-05-29T16:54:57Z
Leucocyanidin,,,,C15H14O7,0.0,KNApSAcK,C00007235,Magnolia denudata,,,gold,Magnolia,2026-05-29T16:54:57Z
Leucocyanidin,,,,C15H14O7,0.0,KNApSAcK,C00007235,Magnolia liliiflora,,,gold,Magnolia,2026-05-29T16:54:57Z
beta-Bisabolene,,,,C15H24,0.0,KNApSAcK,C00007242,Magnolia officinalis,,,gold,Magnolia,2026-05-29T16:54:57Z
p-Coumaroyl CoA,,,,C30H42N7O18P3S,0.0,KNApSAcK,C00007280,Magnolia denudata,,,gold,Magnolia,2026-05-29T16:54:57Z
p-Coumaroyl CoA,,,,C30H42N7O18P3S,0.0,KNApSAcK,C00007280,Magnolia liliiflora,,,gold,Magnolia,2026-05-29T16:54:57Z
caffeoyl-CoA,,,,C30H42N7O19P3S,0.0,KNApSAcK,C00007281,Magnolia liliiflora,,,gold,Magnolia,2026-05-29T16:54:57Z
caffeoyl-CoA,,,,C30H42N7O19P3S,0.0,KNApSAcK,C00007281,Magnolia denudata,,,gold,Magnolia,2026-05-29T16:54:57Z
Syringaldehyde,,,,C9H10O4,0.0,KNApSAcK,C00007558,Magnolia officinalis,,,gold,Magnolia,2026-05-29T16:54:57Z
delta-Cadinene,,,,C15H24,0.0,KNApSAcK,C00007636,Magnolia officinalis,,,gold,Magnolia,2026-05-29T16:54:57Z
alpha-Campholenic aldehyde,,,,C10H16O,0.0,KNApSAcK,C00010805,Magnolia officinalis,,,gold,Magnolia,2026-05-29T16:54:57Z
"1,4-Cineole",,,,C10H18O,0.0,KNApSAcK,C00010825,Magnolia officinalis,,,gold,Magnolia,2026-05-29T16:54:57Z
(+)-Limonene,,,,C10H16,0.0,KNApSAcK,C00010868,Magnolia officinalis,,,gold,Magnolia,2026-05-29T16:54:57Z
(S)-(+)-Carvone,,,,C10H14O,0.0,KNApSAcK,C00010891,Magnolia officinalis,,,gold,Magnolia,2026-05-29T16:54:57Z
delta-Terpineol,,,,C10H18O,0.0,KNApSAcK,C00010930,Magnolia liliiflora,,,gold,Magnolia,2026-05-29T16:54:57Z
beta-Cymene,,,,C10H14,0.0,KNApSAcK,C00010967,Magnolia officinalis,,,gold,Magnolia,2026-05-29T16:54:57Z
(-)-Borneol,,,,C10H18O,0.0,KNApSAcK,C00011024,Magnolia officinalis,,,gold,Magnolia,2026-05-29T16:54:57Z
(-)-Fenchone,,,,C10H16O,0.0,KNApSAcK,C00011027,Magnolia officinalis,,,gold,Magnolia,2026-05-29T16:54:57Z
trans-(-)-Pinocarveol,,,,C10H16O,0.0,KNApSAcK,C00011040,Magnolia officinalis,,,gold,Magnolia,2026-05-29T16:54:57Z
Teresantanane,,,,C10H16,0.0,KNApSAcK,C00011067,Magnolia officinalis,,,gold,Magnolia,2026-05-29T16:54:57Z
DMNT,,,,C11H18,0.0,KNApSAcK,C00011383,Magnolia liliflora,,,gold,Magnolia,2026-05-29T16:54:57Z
Kobusimin A,,,,C15H24O4,0.0,KNApSAcK,C00011398,Magnolia kobus,,,gold,Magnolia,2026-05-29T16:54:57Z
Kobusimin B,,,,C15H24O4,0.0,KNApSAcK,C00011399,Magnolia kobus,,,gold,Magnolia,2026-05-29T16:54:57Z
(-)-Elemol,,,,C15H26O,0.0,KNApSAcK,C00012005,Magnolia officinalis,,,gold,Magnolia,2026-05-29T16:54:57Z
"11beta,13-Dihydroparthenolide",,,,C15H22O3,0.0,KNApSAcK,C00012095,Magnolia grandiflora,,,gold,Magnolia,2026-05-29T16:54:57Z
Peroxyparthenolide,,,,C15H20O5,0.0,KNApSAcK,C00012096,Magnolia grandiflora,,,gold,Magnolia,2026-05-29T16:54:57Z
Melampomagnolide A,,,,C15H20O4,0.0,KNApSAcK,C00012099,Magnolia grandiflora,,,gold,Magnolia,2026-05-29T16:54:57Z
Melampomagnolide B,,,,C15H20O4,0.0,KNApSAcK,C00012109,Magnolia grandiflora,,,gold,Magnolia,2026-05-29T16:54:57Z
Peroxycostunolide,,,,C15H20O4,0.0,KNApSAcK,C00012179,Magnolia grandiflora,,,gold,Magnolia,2026-05-29T16:54:57Z
Soulangianolide A,,,,C15H20O3,0.0,KNApSAcK,C00012202,Magnolia sp.,,,gold,Magnolia,2026-05-29T16:54:57Z
Soulangianolide A,,,,C15H20O3,0.0,KNApSAcK,C00012202,Magnolia x Soulangeana Soulangae-Bodin.,,,gold,Magnolia,2026-05-29T16:54:57Z
Soulangianolide B,,,,C17H22O5,0.0,KNApSAcK,C00012335,Magnolia sp.,,,gold,Magnolia,2026-05-29T16:54:57Z
Soulangianolide B,,,,C17H22O5,0.0,KNApSAcK,C00012335,Magnolia x Soulangeana Soulangae-Bodin.,,,gold,Magnolia,2026-05-29T16:54:57Z
beta-Humulene,,,,C15H24,0.0,KNApSAcK,C00012455,Magnolia liliiflora,,,gold,Magnolia,2026-05-29T16:54:57Z
(-)-beta-Caryophyllene epoxide,,,,C15H24O,0.0,KNApSAcK,C00012483,Magnolia officinalis,,,gold,Magnolia,2026-05-29T16:54:57Z
(-)-beta-Caryophyllene epoxide,,,,C15H24O,0.0,KNApSAcK,C00012483,Magnolia liliiflora,,,gold,Magnolia,2026-05-29T16:54:57Z
(-)-Eudeshonokiol,,,,C33H44O3,0.0,KNApSAcK,C00012707,Magnolia obovata,,,gold,Magnolia,2026-05-29T16:54:57Z
(-)-Eudesmagnolol,,,,C33H44O3,0.0,KNApSAcK,C00012763,Magnolia obovata,,,gold,Magnolia,2026-05-29T16:54:57Z
Eudesobovatol B,,,,C33H44O4,0.0,KNApSAcK,C00012820,Magnolia obovata,,,gold,Magnolia,2026-05-29T16:54:57Z
Magnolialide,,,,C15H20O3,0.0,KNApSAcK,C00013038,Magnolia grandiflora,,,gold,Magnolia,2026-05-29T16:54:57Z
(+)-Reynosin,,,,C15H20O3,0.0,KNApSAcK,C00013040,Magnolia grandiflora,,,gold,Magnolia,2026-05-29T16:54:57Z
(-)-9-Aristolene,,,,C15H24,0.0,KNApSAcK,C00017471,Magnolia officinalis,,,gold,Magnolia,2026-05-29T16:54:57Z
3-O-beta-D-Glucopyranosyl sitosterol,,,,C35H60O6,0.0,KNApSAcK,C00019308,Magnolia obovata,,,gold,Magnolia,2026-05-29T16:54:57Z
Calamenene,,,,C15H22,0.0,KNApSAcK,C00020074,Magnolia liliiflora,,,gold,Magnolia,2026-05-29T16:54:57Z
(-)-delta-Cadinol,,,,C15H26O,0.0,KNApSAcK,C00020150,Magnolia officinalis,,,gold,Magnolia,2026-05-29T16:54:57Z
Oplopanone,,,,C15H26O2,0.0,KNApSAcK,C00020240,Magnolia praecocissima,,,gold,Magnolia,2026-05-29T16:54:57Z
beta-Guaiene,,,,C15H24,0.0,KNApSAcK,C00020376,Magnolia officinalis,,,gold,Magnolia,2026-05-29T16:54:57Z
alpha-Guaiene,,,,C15H24,0.0,KNApSAcK,C00020377,Magnolia officinalis,,,gold,Magnolia,2026-05-29T16:54:57Z
gamma-gurjunene epoxide,,,,C15H24,0.0,KNApSAcK,C00020383,Magnolia officinalis,,,gold,Magnolia,2026-05-29T16:54:57Z
Watsonol A,,,,C15H22O2,0.0,KNApSAcK,C00020401,Magnolia watsonii,,,gold,Magnolia,2026-05-29T16:54:57Z
Watsonol B,,,,C17H24O3,0.0,KNApSAcK,C00020402,Magnolia watsonii,,,gold,Magnolia,2026-05-29T16:54:57Z
Magnograndiolide,,,,C15H22O4,0.0,KNApSAcK,C00020474,Magnolia grandiflora,,,gold,Magnolia,2026-05-29T16:54:57Z
Trifloculoside,,,,C15H20O3,0.0,KNApSAcK,C00020728,Magnolia virginiana,,,gold,Magnolia,2026-05-29T16:54:57Z
(-)-Globulol,,,,C15H26O,0.0,KNApSAcK,C00021213,Magnolia officinalis,,,gold,Magnolia,2026-05-29T16:54:57Z
allo-Aromadendrene,,,,C15H24,0.0,KNApSAcK,C00021229,Magnolia officinalis,,,gold,Magnolia,2026-05-29T16:54:57Z
(+)-Aromadendrene,,,,C15H24,0.0,KNApSAcK,C00021230,Magnolia officinalis,,,gold,Magnolia,2026-05-29T16:54:57Z
beta-Panasinsene,,,,C15H24,0.0,KNApSAcK,C00021833,Magnolia officinalis,,,gold,Magnolia,2026-05-29T16:54:57Z
Cyperusol C,,,,C15H26O2,0.0,KNApSAcK,C00022006,Magnolia grandiflora,,,gold,Magnolia,2026-05-29T16:54:57Z
"(3E,7E)-4,8,12-Trimethyl-1,3,7,11-tridecatetraene",,,,C16H26,0.0,KNApSAcK,C00022165,Magnolia liliiflora,,,gold,Magnolia,2026-05-29T16:54:57Z
Syringin-4-O-beta-glucoside,,,,C23H34O14,0.0,KNApSAcK,C00024143,Magnolia sieboldii K.KOCH,,,gold,Magnolia,2026-05-29T16:54:57Z
Obovatal,,,,C18H16O4,0.0,KNApSAcK,C00024160,Magnolia obovata THUNB.,,,gold,Magnolia,2026-05-29T16:54:57Z
Obovatal,,,,C18H16O4,0.0,KNApSAcK,C00024160,Magnolia officinalis,,,gold,Magnolia,2026-05-29T16:54:57Z
Obovatol,,,,C18H18O3,0.0,KNApSAcK,C00024183,Magnolia obovata THUNB.,,,gold,Magnolia,2026-05-29T16:54:57Z
Obovatol,,,,C18H18O3,0.0,KNApSAcK,C00024183,Magnolia officinalis,,,gold,Magnolia,2026-05-29T16:54:57Z
Asimilobine,,,,C17H17NO2,0.0,KNApSAcK,C00025231,Magnolia officinalis,,,gold,Magnolia,2026-05-29T16:54:57Z
Asimilobine,,,,C17H17NO2,0.0,KNApSAcK,C00025231,Magnolia x soulangiana,,,gold,Magnolia,2026-05-29T16:54:57Z
(+)-N-Methylcoclaurine,,,,C18H21NO3,0.0,KNApSAcK,C00025268,Magnolia officinalis,,,gold,Magnolia,2026-05-29T16:54:57Z
(+)-N-Methylcoclaurine,,,,C18H21NO3,0.0,KNApSAcK,C00025268,Magnolia obovata,,,gold,Magnolia,2026-05-29T16:54:57Z
Lanuginosine,,,,C18H11NO4,0.0,KNApSAcK,C00025319,Magnolia liliflora,,,gold,Magnolia,2026-05-29T16:54:57Z
Lanuginosine,,,,C18H11NO4,0.0,KNApSAcK,C00025319,Magnolia obovata,,,gold,Magnolia,2026-05-29T16:54:57Z
Lanuginosine,,,,C18H11NO4,0.0,KNApSAcK,C00025319,Magnolia abovata,,,gold,Magnolia,2026-05-29T16:54:57Z
Tembetarine,,,,C20H26NO4,0.0,KNApSAcK,C00025347,Magnolia officinalis,,,gold,Magnolia,2026-05-29T16:54:57Z
(-)-Roemerine,,,,C18H17NO2,0.0,KNApSAcK,C00025625,Magnolia officinalis,,,gold,Magnolia,2026-05-29T16:54:57Z
(-)-Roemerine,,,,C18H17NO2,0.0,KNApSAcK,C00025625,Magnolia obovata,,,gold,Magnolia,2026-05-29T16:54:57Z
(+)-Corytuberine,,,,C19H21NO4,0.0,KNApSAcK,C00025655,Magnolia officinalis,,,gold,Magnolia,2026-05-29T16:54:57Z
Coclaurine,,,,C17H19NO3,0.0,KNApSAcK,C00025812,Magnolia officinalis,,,gold,Magnolia,2026-05-29T16:54:57Z
Coclaurine,,,,C17H19NO3,0.0,KNApSAcK,C00025812,Magnolia obovata,,,gold,Magnolia,2026-05-29T16:54:57Z
Magnolin,,,,C36H40N2O6,0.0,KNApSAcK,C00025880,Magnolia liliflora,,,gold,Magnolia,2026-05-29T16:54:57Z
Magnolin,,,,C36H40N2O6,0.0,KNApSAcK,C00025880,Magnolia fargesii,,,gold,Magnolia,2026-05-29T16:54:57Z
Magnolin,,,,C36H40N2O6,0.0,KNApSAcK,C00025880,Magnolia biondii,,,gold,Magnolia,2026-05-29T16:54:57Z
Lotusine,,,,C19H24NO3,0.0,KNApSAcK,C00025934,Magnolia officinalis,,,gold,Magnolia,2026-05-29T16:54:57Z
Magnocurarine,,,,C19H24NO3,0.0,KNApSAcK,C00025937,Magnolia obovata,,,gold,Magnolia,2026-05-29T16:54:57Z
Magnocurarine,,,,C19H24NO3,0.0,KNApSAcK,C00025937,Magnolia rostrata,,,gold,Magnolia,2026-05-29T16:54:57Z
Magnocurarine,,,,C19H24NO3,0.0,KNApSAcK,C00025937,Magnolia officinalis,,,gold,Magnolia,2026-05-29T16:54:57Z
Magnocurarine,,,,C19H24NO3,0.0,KNApSAcK,C00025937,Magnolia sprengeri,,,gold,Magnolia,2026-05-29T16:54:57Z
Oblongine,,,,C19H24NO3,0.0,KNApSAcK,C00025982,Magnolia officinalis,,,gold,Magnolia,2026-05-29T16:54:57Z
Xanthoplanine,,,,C21H26NO4,0.0,KNApSAcK,C00027170,Magnolia officinalis,,,gold,Magnolia,2026-05-29T16:54:57Z
Isolaureline N-oxide,,,,C19H19NO4,0.0,KNApSAcK,C00027390,Magnolia obovata,,,gold,Magnolia,2026-05-29T16:54:57Z
Magnococline,,,,C18H21NO3,0.0,KNApSAcK,C00027437,Magnolia coco,,,gold,Magnolia,2026-05-29T16:54:57Z
N-Nornuciferine,,,,C18H19NO2,0.0,KNApSAcK,C00027441,Magnolia officinalis,,,gold,Magnolia,2026-05-29T16:54:57Z
(-)-Michelalbine,,,,C17H15NO3,0.0,KNApSAcK,C00027444,Magnolia officinalis,,,gold,Magnolia,2026-05-29T16:54:57Z
Magnoporphine,,,,C22H28NO5,0.0,KNApSAcK,C00027561,Magnolia sieboldii,,,gold,Magnolia,2026-05-29T16:54:57Z
Hernangerine,,,,C18H17NO4,0.0,KNApSAcK,C00027566,Magnolia officinalis,,,gold,Magnolia,2026-05-29T16:54:57Z
Magnolamide,,,,C20H24N2O5,0.0,KNApSAcK,C00028545,Magnolia coco,,,gold,Magnolia,2026-05-29T16:54:57Z
N-Acetylanonaine,,,,C19H17NO3,0.0,KNApSAcK,C00028643,Magnolia officinalis,,,gold,Magnolia,2026-05-29T16:54:57Z
(-)-Aschantin,,,,C22H24O7,0.0,KNApSAcK,C00029279,Magnolia kobus,,,gold,Magnolia,2026-05-29T16:54:57Z
"(6E)-3,7,11-Trimethyl-1,6,10-dodecatrien-3-ol",,,,C15H26O,0.0,KNApSAcK,C00029339,Magnolia officinalis,,,gold,Magnolia,2026-05-29T16:54:57Z
4-Methoxyhonokiol,,,,C19H20O2,0.0,KNApSAcK,C00029537,Magnolia officinalis,,,gold,Magnolia,2026-05-29T16:54:57Z
4-Methoxyhonokiol,,,,C19H20O2,0.0,KNApSAcK,C00029537,Magnolia obovata,,,gold,Magnolia,2026-05-29T16:54:57Z
4-Terpineol,,,,C10H18O,0.0,KNApSAcK,C00029544,Magnolia officinalis,,,gold,Magnolia,2026-05-29T16:54:57Z
4-Vinyl guaiacol,,,,C9H10O2,0.0,KNApSAcK,C00029546,Magnolia officinalis,,,gold,Magnolia,2026-05-29T16:54:57Z
"7R,8S,7'S.8'R-3,4,3',4'-Tetramethoxy-9,7'-dihydroxy-8,8',7.O.9'-lignan",,,,C22H28O7,0.0,KNApSAcK,C00029595,Magnolia fargesii CHENG,,,gold,Magnolia,2026-05-29T16:54:57Z
"7S,8R,7'S.8'R-3,4,3',4'-Tetramethoxy-9,7'-dihydroxy-8,8',7.O.9'-lignan",,,,C22H28O7,0.0,KNApSAcK,C00029596,Magnolia fargesii CHENG,,,gold,Magnolia,2026-05-29T16:54:57Z
(-)-alpha-Selinene,,,,C15H24,0.0,KNApSAcK,C00029672,Magnolia liliiflora,,,gold,Magnolia,2026-05-29T16:54:57Z
alpha-Terpineol,,,,C10H18O,0.0,KNApSAcK,C00029674,Magnolia officinalis,,,gold,Magnolia,2026-05-29T16:54:57Z
alpha-Terpineol,,,,C10H18O,0.0,KNApSAcK,C00029674,Magnolia liliiflora,,,gold,Magnolia,2026-05-29T16:54:57Z
Aschantin,,,,C22H24O7,0.0,KNApSAcK,C00029744,Magnolia fargesii CHENG,,,gold,Magnolia,2026-05-29T16:54:57Z
Borneol acetate,,,,C12H20O2,0.0,KNApSAcK,C00029844,Magnolia officinalis,,,gold,Magnolia,2026-05-29T16:54:57Z
cis-Sabinol,,,,C10H16O,0.0,KNApSAcK,C00029974,Magnolia officinalis,,,gold,Magnolia,2026-05-29T16:54:57Z
Coumanolignan,,,,C21H18O3,0.0,KNApSAcK,C00030019,Magnolia obovata,,,gold,Magnolia,2026-05-29T16:54:57Z
Fargesin,,,,C21H22O6,0.0,KNApSAcK,C00030244,Magnolia fargesii CHENG,,,gold,Magnolia,2026-05-29T16:54:57Z
Fargesin,,,,C21H22O6,0.0,KNApSAcK,C00030244,Magnolia denudata,,,gold,Magnolia,2026-05-29T16:54:57Z
Fargesone C,,,,C21H22O6,0.0,KNApSAcK,C00030245,Magnolia obovata,,,gold,Magnolia,2026-05-29T16:54:57Z
Heneicosane,,,,C21H44,0.0,KNApSAcK,C00030470,Magnolia officinalis,,,gold,Magnolia,2026-05-29T16:54:57Z
Isoacteoside,,,,C29H36O15,0.0,KNApSAcK,C00030516,Magnolia officinalis,,,gold,Magnolia,2026-05-29T16:54:57Z
Isosafrol glycol,,,,C10H12O4,0.0,KNApSAcK,C00030545,Magnolia salicifolia,,,gold,Magnolia,2026-05-29T16:54:57Z
Lariciresinol dimethyl ether,,,,C22H28O6,0.0,KNApSAcK,C00030639,Magnolia fargesii CHENG,,,gold,Magnolia,2026-05-29T16:54:57Z
Magnaldehyde B,,,,C18H16O3,0.0,KNApSAcK,C00030707,Magnolia obovata,,,gold,Magnolia,2026-05-29T16:54:57Z
Magnaldehyde B,,,,C18H16O3,0.0,KNApSAcK,C00030707,Magnolia officinalis,,,gold,Magnolia,2026-05-29T16:54:57Z
Magnaldehyde E,,,,C16H14O3,0.0,KNApSAcK,C00030708,Magnolia officinalis,,,gold,Magnolia,2026-05-29T16:54:57Z
Magnaldehyde E,,,,C16H14O3,0.0,KNApSAcK,C00030708,Magnolia obovata,,,gold,Magnolia,2026-05-29T16:54:57Z
Magnolignan C,,,,C18H20O4,0.0,KNApSAcK,C00030709,Magnolia officinalis,,,gold,Magnolia,2026-05-29T16:54:57Z
Magnolignan C,,,,C18H20O4,0.0,KNApSAcK,C00030709,Magnolia obovata,,,gold,Magnolia,2026-05-29T16:54:57Z
Magnostellin A,,,,C22H28O6,0.0,KNApSAcK,C00030710,Magnolia fargesii CHENG,,,gold,Magnolia,2026-05-29T16:54:57Z
Methyl oleate,,,,C19H36O2,0.0,KNApSAcK,C00030760,Magnolia officinalis,,,gold,Magnolia,2026-05-29T16:54:57Z
Nonadienal,,,,C9H18O,0.0,KNApSAcK,C00030828,Magnolia officinalis,,,gold,Magnolia,2026-05-29T16:54:57Z
n-Pentacosane,,,,C25H52,0.0,KNApSAcK,C00030958,Magnolia officinalis,,,gold,Magnolia,2026-05-29T16:54:57Z
Pentadecanal,,,,C15H30O,0.0,KNApSAcK,C00030959,Magnolia officinalis,,,gold,Magnolia,2026-05-29T16:54:57Z
(-)-Methylpiperitol,,,,C21H22O6,0.0,KNApSAcK,C00031449,Magnolia denudata,,,gold,Magnolia,2026-05-29T16:54:57Z
Burcellin,,,,C22H26O6,0.0,KNApSAcK,C00031639,Magnolia denudata,,,gold,Magnolia,2026-05-29T16:54:57Z
Fargesone B,,,,C21H24O6,0.0,KNApSAcK,C00031784,Magnolia denudata,,,gold,Magnolia,2026-05-29T16:54:57Z
Hancinone,,,,C20H20O5,0.0,KNApSAcK,C00031846,Magnolia denudata,,,gold,Magnolia,2026-05-29T16:54:57Z
Magnolone,,,,C21H22O7,0.0,KNApSAcK,C00031994,Magnolia denudata,,,gold,Magnolia,2026-05-29T16:54:57Z
Magnolone,,,,C21H22O7,0.0,KNApSAcK,C00031994,Magnolia coco,,,gold,Magnolia,2026-05-29T16:54:57Z
Tetracosane,,,,C24H50,0.0,KNApSAcK,C00032307,Magnolia officinalis,,,gold,Magnolia,2026-05-29T16:54:57Z
n-Tridecane,,,,C23H48,0.0,KNApSAcK,C00032409,Magnolia officinalis,,,gold,Magnolia,2026-05-29T16:54:57Z
(-)-Fargesol,,,,C22H28O7,0.0,KNApSAcK,C00032559,Magnolia praecocissima,,,gold,Magnolia,2026-05-29T16:54:57Z
Acuminatin,,,,C21H24O4,0.0,KNApSAcK,C00032698,Magnolia denudata,,,gold,Magnolia,2026-05-29T16:54:57Z
Acuminatin,,,,C21H24O4,0.0,KNApSAcK,C00032698,Magnolia acuminata,,,gold,Magnolia,2026-05-29T16:54:57Z
Denudadione A,,,,C21H24O5,0.0,KNApSAcK,C00032894,Magnolia denudata,,,gold,Magnolia,2026-05-29T16:54:57Z
Denudadione B,,,,C20H20O5,0.0,KNApSAcK,C00032895,Magnolia denudata,,,gold,Magnolia,2026-05-29T16:54:57Z
Denudadione C,,,,C20H20O5,0.0,KNApSAcK,C00032896,Magnolia denudata,,,gold,Magnolia,2026-05-29T16:54:57Z
Denudanolide A,,,,C20H20O6,0.0,KNApSAcK,C00032897,Magnolia denudata,,,gold,Magnolia,2026-05-29T16:54:57Z
Denudanolide B,,,,C20H22O6,0.0,KNApSAcK,C00032898,Magnolia denudata,,,gold,Magnolia,2026-05-29T16:54:57Z
Denudanolide C,,,,C21H24O6,0.0,KNApSAcK,C00032899,Magnolia denudata,,,gold,Magnolia,2026-05-29T16:54:57Z
Denudanolide D,,,,C22H26O7,0.0,KNApSAcK,C00032900,Magnolia denudata,,,gold,Magnolia,2026-05-29T16:54:57Z
Denudatin A,,,,C20H20O5,0.0,KNApSAcK,C00032901,Magnolia liliiflora,,,gold,Magnolia,2026-05-29T16:54:57Z
Denudatin A,,,,C20H20O5,0.0,KNApSAcK,C00032901,Magnolia denudata,,,gold,Magnolia,2026-05-29T16:54:57Z
Isodihydrofutoquinol A,,,,C21H24O5,0.0,KNApSAcK,C00033059,Magnolia denudata,,,gold,Magnolia,2026-05-29T16:54:57Z
Isodihydrofutoquinol B,,,,C21H24O5,0.0,KNApSAcK,C00033060,Magnolia denudata,,,gold,Magnolia,2026-05-29T16:54:57Z
Magnostellin B,,,,C22H26O8,0.0,KNApSAcK,C00033151,Magnolia praecocissima,,,gold,Magnolia,2026-05-29T16:54:57Z
Nirandin A,,,,C22H26O6,0.0,KNApSAcK,C00033250,Magnolia denudata,,,gold,Magnolia,2026-05-29T16:54:57Z
Hinesol,,,,C15H26O,0.0,KNApSAcK,C00033916,Magnolia officinalis,,,gold,Magnolia,2026-05-29T16:54:57Z
Quinic acid,,,,C7H12O6,0.0,KNApSAcK,C00034185,Magnolia denudata,,,gold,Magnolia,2026-05-29T16:54:57Z
Quinic acid,,,,C7H12O6,0.0,KNApSAcK,C00034185,Magnolia liliiflora,,,gold,Magnolia,2026-05-29T16:54:57Z
Aceoside,,,,C39H64O16,0.0,KNApSAcK,C00034404,Magnolia officinalis,,,gold,Magnolia,2026-05-29T16:54:57Z
beta-Gurjunene,,,,C15H24,0.0,KNApSAcK,C00034456,Magnolia officinalis,,,gold,Magnolia,2026-05-29T16:54:57Z
(S)-Norcoclaurine,,,,C16H17NO3,0.0,KNApSAcK,C00034613,Magnolia obovata,,,gold,Magnolia,2026-05-29T16:54:57Z
(S)-Norcoclaurine,,,,C16H17NO3,0.0,KNApSAcK,C00034613,Magnolia officinalis,,,gold,Magnolia,2026-05-29T16:54:57Z
2-Pentylfuran,,,,C9H14O,0.0,KNApSAcK,C00034763,Magnolia officinalis,,,gold,Magnolia,2026-05-29T16:54:57Z
Neryl acetate,,,,C12H20O2,0.0,KNApSAcK,C00035138,Magnolia officinalis,,,gold,Magnolia,2026-05-29T16:54:57Z
Docosane,,,,C22H46,0.0,KNApSAcK,C00035592,Magnolia officinalis,,,gold,Magnolia,2026-05-29T16:54:57Z
n-Heptanol,,,,C7H16O,0.0,KNApSAcK,C00035700,Magnolia officinalis,,,gold,Magnolia,2026-05-29T16:54:57Z
Taspine,,,,C20H19NO6,0.0,KNApSAcK,C00035757,Magnolia liliiflora,,,gold,Magnolia,2026-05-29T16:54:57Z
Taspine,,,,C20H19NO6,0.0,KNApSAcK,C00035757,Magnolia x soulangiana,,,gold,Magnolia,2026-05-29T16:54:57Z
Citral,,,,C10H16O,0.0,KNApSAcK,C00035822,Magnolia liliflora,,,gold,Magnolia,2026-05-29T16:54:57Z
